dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,n_rank,baseline_after_params,baseline_rank_gap,baseline_rendered,probe_mode,probe_max_passes,probe_inner_limit,probe_match_limit,probe_ban_length,probe_scheduler,probe_status,probe_runtime_ms,probe_peak_rss_mb,probe_passes,probe_total_size,probe_after_params,probe_rank_gap,probe_after_nodes,probe_rendered,probe_error,param_delta,rank_gap_delta,improved,reached_rank
pagie,146,Operon,27,original,Operon,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-2.4385366439819336 * x1 * (2.257668972015381 * x1)) * (-10.097307205200195 * x1 * (391.67083740234375 * x1) * (-0.0011133030056953 * x1 * (-1.3449389934539795 * x1))) - exp(-1.7093311548233032 * x1 * (0.4650919437408447 * x1))) - exp(-1.2320897579193115 * x0 * (0.5889392495155334 * x0))),13.0,48.0,6.0,7.0,1.0,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-5.505408518240529 * (x1 * x1)) * (-5.921650519847204 * (x1 * x1 * (x1 * x1))) - exp(-0.7949961492935529 * (x1 * x1))) - exp(-0.7256260173647746 * (x0 * x0))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,414.8395830125082,129.875,2.0,151.0,7.0,1.0,36.0,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-5.505408518240529 * (x1 * x1)) * (-5.921650519847204 * (x1 * x1 * (x1 * x1))) - exp(-0.7949961492935529 * (x1 * x1))) - exp(-0.7256260173647746 * (x0 * x0))),na,0.0,0.0,False,False
pagie,127,Operon,8,original,Operon,-0.0218773111701012 + 1.0134590864181519 * (-0.3641613721847534 * x0 * (2.2286646366119385 * x0) * exp(-2.4582626819610596 * x0 * (1.0862829685211182 * x0)) + (1.9716572761535645 - exp(-2.48940372467041 * x1 * (0.2193875461816788 * x1) * exp(-0.435789167881012 * x1 * (-0.4778871238231659 * x1)))) - exp(-1.3948150873184204 * x0 * (0.5922598838806152 * x0))),13.0,49.0,7.0,8.0,1.0,-0.0218773111701012 + 1.0134590864181519 * (-0.8115935722082384 * (x0 * x0) * exp(-2.670368883565345 * (x0 * x0)) + (1.9716572761535645 - exp(-0.5461441746109729 * (x1 * x1) * exp(0.20825803203194762 * (x1 * x1)))) - exp(-0.8260930216501379 * (x0 * x0))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,1928.2049159810413,227.640625,2.0,124.0,8.0,1.0,39.0,-0.0218773111701012 + 1.0134590864181519 * (-0.8115935722082384 * (x0 * x0) * exp(-2.670368883565345 * (x0 * x0)) + (1.9716572761535645 - exp(-0.5461441746109729 * (x1 * x1) * exp(0.20825803203194762 * (x1 * x1)))) - exp(-0.8260930216501379 * (x0 * x0))),na,0.0,0.0,False,False
pagie,44,EPLEX,15,original,EPLEX,-1.0 * 0.887 ** 2.0 + (-2.828 / (log(abs(x0 / (log(abs((x1 / (((-1.0 * 0.887 ** 2.0) ** 2.0 + -1.0 * 0.845 ** 2.0) ** 2.0 - ((-1.645 / ((log(abs(x0 / x1)) ** 2.0) ** 2.0 - 0.158 + 1.3)) ** 2.0 - 1.506) + 0.922)) ** 2.0)) ** 2.0 + 0.457 + 2.006))) ** 2.0 + 1.346 + 1.172)) ** 2.0,13.0,55.0,7.0,8.0,1.0,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (1.5150287131032465 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0 + 0.922)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,52.497917000437155,111.65625,2.0,51.0,8.0,1.0,43.0,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (1.5150287131032465 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0 + 0.922)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0,na,0.0,0.0,False,False
kotanchek,41,EPLEX,12,original,EPLEX,1.094 ** 2.0 * (x1 + 0.398 / exp(x1 + 0.021 + x1)) / (exp(0.301 ** 2.0 * ((0.479 ** 2.0 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) / 0.438) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),13.0,56.0,10.0,11.0,1.0,1.1968360000000002 * (x1 + 0.389729147898645 / exp(x1 + x1)) / (exp(((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) * 0.20685159817351595) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,52.82062498736195,111.5625,2.0,84.0,11.0,1.0,50.0,1.1968360000000002 * (x1 + 0.389729147898645 / exp(x1 + x1)) / (exp(((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) * 0.20685159817351595) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),na,0.0,0.0,False,False
kotanchek,37,EPLEX,8,original,EPLEX,(x1 * (((exp(0.056) ** 3.0 - (x0 - 0.738 + exp(exp(0.0)) / exp(0.276 * x0) ** 3.0 - 0.007)) * 0.682 + 0.84) * exp(0.014)) * exp(log(abs(exp(0.008) - (x1 - x1 * 0.787)))) / exp(0.369 * (x0 - 0.953 + exp(exp(0.0)) / exp(exp(0.936 * x0)))) - log(abs(-0.877))) ** 2.0,13.0,56.0,9.0,12.0,3.0,(0.6916151489960518 * x1 * (1.9279366106478109 - x0 - 2.718281828459045 / exp(0.276 * x0) ** 3.0 + 1.2316715542521992) * (abs(1.0080320855042735 - x1 - -0.787 * x1) / exp(0.369 * (x0 - 0.953 + 2.718281828459045 / exp(exp(0.936 * x0))))) - -0.13124828660995402) ** 2.0,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,583.6297079804353,139.90625,2.0,266.0,12.0,3.0,46.0,(0.6916151489960518 * x1 * (1.9279366106478109 - x0 - 2.718281828459045 / exp(0.276 * x0) ** 3.0 + 1.2316715542521992) * (abs(1.0080320855042735 - x1 - -0.787 * x1) / exp(0.369 * (x0 - 0.953 + 2.718281828459045 / exp(exp(0.936 * x0))))) - -0.13124828660995402) ** 2.0,na,0.0,0.0,False,False
kotanchek,142,Operon,23,sympy,Operon,(((0.7031795338484663 * x0 - 0.9845173385649346) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-1.0 * (0.0385530032217503 * x1 - 0.065433643758297) * (5.2765936851501465 * x1 - 17.429645538330078)))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),13.0,57.0,10.0,12.0,2.0,((0.7031795338484663 * (x0 + -1.4000938468398256) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-0.2034285333434609 * ((x1 + -3.3032002421149307) * (x1 + -1.697238562244654))))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,1090.1185840193648,156.015625,2.0,8410.0,12.0,2.0,49.0,((0.7031795338484663 * (x0 + -1.4000938468398256) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-0.2034285333434609 * ((x1 + -3.3032002421149307) * (x1 + -1.697238562244654))))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),na,0.0,0.0,False,False
kotanchek,148,Operon,29,sympy,Operon,(0.003319858720533827 * exp(2.844334602355957 * x1) - 4.38776442024e-05 * exp(1.0000276729651318 * x0 ** 2.0 - 1.999995470046997 * x0 + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + 0.017846730724074653 * exp(exp(0.6489872336387634 * x1))) * exp(-1.0000276729651318 * x0 ** 2.0 + 1.999995470046997 * x0 - 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)),13.0,58.0,9.0,13.0,4.0,-4.38776442024e-05 * (exp(1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0) + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + -406.73858062549493 * (exp(exp(0.6489872336387634 * x1)) + 0.18602055311203 * exp(2.844334602355957 * x1))) * exp(-1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0 + exp(0.5642136931419373 * x1) * (x1 * 0.3045143557490144))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,115996.78962497273,1242.6875,3.0,283380.0,13.0,4.0,56.0,-4.38776442024e-05 * (exp(0.3045227825641632 * x1 * exp(0.5642136931419373 * x1) + -1.999995470046997 * x0 + 1.0000276729651318 * x0 ** 2.0) + -75.66173573995658 * (exp(2.844334602355957 * x1) + exp(exp(0.6489872336387634 * x1)) / 0.18602055311203)) * exp(-0.3045227825641632 * (exp(0.5642136931419373 * x1) * x1) + 1.999995470046997 * x0 + -1.0000276729651318 * x0 ** 2.0),na,0.0,0.0,False,False
kotanchek,124,Operon,5,sympy,Operon,(-2.201367937413991 * x0 * x1 * (0.006681275089699639 * x1 - 0.0298569388687611) * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * (15.17734146118164 * x0 * exp(5.357511043548584 * x0) + 1.0) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),13.0,59.0,10.0,12.0,2.0,(-0.22322749986795287 * ((x1 - 4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,90907.22925000591,1475.203125,2.0,542251.0,12.0,2.0,51.0,(exp(0.0447766110301018 * x0) * (-0.22322749986795287 * ((x1 - 4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1))) * x1 + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),na,0.0,0.0,False,False
kotanchek,126,Operon,7,sympy,Operon,(((-0.000839194771067583 * x1 + 0.004051470996339809 * exp(0.2837287485599518 * x1) + 0.011734807030715255) * exp(0.633906364440918 * x1) - 0.004051470996339809) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),13.0,59.0,10.0,12.0,2.0,(0.004051470996339809 * ((exp(0.2837287485599518 * x1) + x1 / -4.827807722378589 + 2.89643120765686) * exp(0.633906364440918 * x1) - 1.0) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,146069.23320802161,1212.953125,2.0,236041.0,12.0,2.0,53.0,(0.004051470996339809 * (exp(0.633906364440918 * x1) * (exp(0.2837287485599518 * x1) + -0.2071333527565002 * x1 + 2.89643120765686) - 1.0) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),na,0.0,0.0,False,False
kotanchek,143,Operon,24,sympy,Operon,(0.9998849630355835 * (exp(0.0044344896450639 * x1) - 0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 - 0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * x0 ** 2.0 - 0.2363450229167938 * x1),13.0,61.0,10.0,13.0,3.0,(0.9998849630355835 * (exp(0.0044344896450639 * x1) + -0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 + -0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * (x0 ** 2.0 + 0.23634370268667476 * x1)),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,1286.1923329764977,149.75,2.0,8576.0,13.0,3.0,59.0,(0.9998849630355835 * (exp(0.0044344896450639 * x1) + -0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 + -0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * (x0 ** 2.0 + 0.23634370268667476 * x1)),na,0.0,0.0,False,False
kotanchek,181,SRjl,2,sympy,PySR,(x0 + 0.2581807926919453) * ((x0 + 2.0 * x1 + 0.22830720104631078) * exp(2.33304710784059 * x1) + (0.2581807926919453 * x1 - 0.2581807926919453 * exp(x0) - 0.0544398723438232 * exp(x1) - 0.4815994347419402) * exp(2.33304710784059 * x1) + 1.0) * exp(-2.33304710784059 * x1) / ((-1.0 * x0 + exp(0.9080362620309793 * x0) + 0.4782812307154963) * (-1.0 * x1 + exp(x0) + 0.21085949801377926 * exp(x1) + 1.86535733243554)),13.0,71.0,8.0,10.0,2.0,(x0 + 0.2581807926919453) * (exp(2.33304710784059 * x1) * (0.2581807926919453 * (x1 - exp(x0) + -0.21085949801377926 * exp(x1) + -0.9810653652994675) + (x0 + 2.0 * x1)) + 1.0) * (exp(-2.33304710784059 * x1) / ((0.4782812307154963 - x0 + exp(0.9080362620309793 * x0)) * (1.86535733243554 - x1 + exp(x0) + 0.21085949801377926 * exp(x1)))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,112461.84266600176,1357.078125,2.0,589929.0,10.0,2.0,56.0,(x0 + 0.2581807926919453) * (exp(2.33304710784059 * x1) * (0.2581807926919453 * (-0.9810653652994678 + (x1 - exp(x0) + -0.21085949801377926 * exp(x1))) + (x0 + 2.0 * x1)) + 1.0) * exp(-2.33304710784059 * x1) / ((0.4782812307154963 - x0 + exp(0.9080362620309793 * x0)) * (exp(x0) - x1 + 0.21085949801377926 * exp(x1) + 1.86535733243554)),na,0.0,0.0,False,False
kotanchek,41,EPLEX,12,sympy,EPLEX,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 - 0.272) ** 2.0 * (x1 - 0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 0.946 * exp(1.274641 * (0.885739592559787 * x0 - 1.0) ** 2.0 - log(abs((-0.231 * exp(x0 * (1.0 * x0 - 2.258)) - 0.0793868897531823) * exp(x0 * (2.258 - 1.0 * x0)))))),13.0,72.0,10.0,12.0,2.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 4.095238095238094 * exp(1.274641 * (0.885739592559787 * x0 + -1.0) ** 2.0 - log(abs(exp(x0 * (x0 + -2.258)) + 0.34366618940771554)) + x0 * (x0 + -2.258))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,61714.48475000216,950.5625,2.0,291.0,12.0,2.0,65.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 4.095238095238094 / exp(x0 * (2.258 - x0) + (-1.274641 * (0.885739592559787 * x0 + -1.0) ** 2.0 + log(abs(exp(x0 * (x0 + -2.258)) + 0.34366618940771554))))),na,0.0,0.0,False,False
pagie,194,SRjl,15,original,PySR,1.788009330096379 - (-2.2503876132785843 - ((exp((-1.670436101265653 - x0 * (x0 / -1.2316560639370748)) / -1.0062684513593303) + x1 * (x1 * 0.06168833043012687)) * (0.9098927050263376 + -0.019280815069499645) + -0.044581091965639544 - log(x1 * (x1 * 0.9098927050263376 + x1) / 0.5764705642189857 - -0.14932904212121909)) + 0.06168833043012687) * -0.23286325831953894,14.0,41.0,6.0,9.0,3.0,(-6.085078829626542 - log(x1 * (x1 * 0.9098927050263376 + x1) + 0.08608379716589984) + 0.05494036055265721 * (x1 * x1 + exp((-1.670436101265653 - x0 * (x0 / -1.2316560639370748)) / -1.0062684513593303) / 0.06168833043012687)) * -0.23286325831953894,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,51476.725125015946,1437.859375,3.0,112.0,9.0,3.0,33.0,0.20739078659347193 * ((-5.990650236639311 - log(x1 * (x1 + x1 / 0.9098927050263376) - -0.09460873429401555)) / -0.8906118899568379 - x1 * (x1 * 0.06168833043012687) - exp((-1.670436101265653 - x0 * (x0 / -1.2316560639370748)) / -1.0062684513593303)),na,0.0,0.0,False,False
pagie,192,SRjl,13,original,PySR,(exp(-0.7138528763883562 / (x0 * x0) + 0.6575814106270943) - 0.5583647924168882 + 2.5240588769642627 - (exp(x1 * x1 * (-0.7420809685476653 * 1.0343924978284673) + 2.722416367428707) / 0.4579119827966314 - (1.7325139467565818 - exp(x0 * (0.06237773186828809 * x0 - x0))) * 1.1857194316753739) * 0.06237773186828809) / 1.8907855438451246 + -0.0595161601319482,14.0,44.0,7.0,8.0,1.0,0.03911733354468873 * (1.7325139467565818 - exp(x0 * (0.06237773186828809 * x0 - x0)) + exp(x1 * x1 * -0.7676029866469878) * -28.02634476709805 + (25.055427689234072 + exp(-0.7138528763883562 / (x0 * x0)) / 0.0383201798199126)),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,169514.64758301154,935.5,2.0,343278.0,8.0,1.0,32.0,(1.7325139467565818 - exp(x0 * (0.06237773186828809 * x0 - x0)) + exp(x1 * x1 * -0.7676029866469878) * -28.02634476709805 + (25.055427689234072 + 26.095910945604768 * exp(-0.7138528763883562 / (x0 * x0)))) * 0.03911733354468872,na,0.0,0.0,False,False
kotanchek,125,Operon,6,sympy,Operon,(0.0033264128585570115 * x0 - 0.9966979622840881 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) * (2.2468583583831787 * x1 + (2.735499620437622 * x1 - 5.64146614074707 * exp(0.1865983307361603 * x1)) * exp(0.6834985017776489 * x1) + 5.50545674888205) - 0.001501522376202 * exp(exp(0.7873576283454895 * x0))) / (2.215360164642334 * x0 - exp(exp(0.7873576283454895 * x0))),14.0,54.0,11.0,13.0,2.0,(0.0033264128585570115 * x0 - 2.2394391473414856 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) * (x1 + exp(0.6834985017776489 * x1) * (-2.5108241112299683 * (exp(0.1865983307361603 * x1) + x1 / -2.062316550365507)) + 2.4502909710978544) - 0.001501522376202 * exp(exp(0.7873576283454895 * x0))) / (2.215360164642334 * x0 - exp(exp(0.7873576283454895 * x0))),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,486.78125,na,na,na,na,na,na,timeout,na,na,False,False
kotanchek,147,Operon,28,sympy,Operon,(0.9966097474098206 * (6.23191444902e-05 * x0 + exp(0.557811975479126 * x0 - exp(0.7266396284103394 * x0))) * (0.0229831431061029 * x1 - 0.0988849624991417) * (0.6963179111480713 * x1 - exp(0.258116751909256 * x1)) * (4.507496356964111 * x0 * exp(2.2596077919006348 * x0) + 1.0) * exp(1.8929998874664307 * x1) + 0.0014168095076457 * exp(2.2596077919006348 * x0)) * exp(-2.2596077919006348 * x0),14.0,60.0,11.0,13.0,2.0,(exp(1.8929998874664307 * x1) * (0.6963179111480713 * x1 - exp(0.258116751909256 * x1)) * (0.10324521574424408 * ((exp(2.2596077919006348 * x0) * x0 + 0.22185264741367866) * (x1 + -4.302499533794574)) * (6.23191444902e-05 * x0 + exp(0.557811975479126 * x0 - exp(0.7266396284103394 * x0)))) + 0.0014168095076457 * exp(2.2596077919006348 * x0)) * exp(-2.2596077919006348 * x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,11586.445791996084,449.875,2.0,47041.0,13.0,2.0,54.0,(0.10324521574424408 * (exp(2.2596077919006348 * x0) * x0 + 0.22185264741367866) * (x1 + -4.302499533794574) * (6.23191444902e-05 * x0 + exp(0.557811975479126 * x0 - exp(0.7266396284103394 * x0))) * (0.6963179111480713 * x1 - exp(0.258116751909256 * x1)) * exp(1.8929998874664307 * x1) + 0.0014168095076457 * exp(2.2596077919006348 * x0)) * exp(-2.2596077919006348 * x0),na,0.0,0.0,False,False
pagie,40,EPLEX,11,original,EPLEX,-1.0 * 0.54 ** 2.0 + 0.847 * (-1.353 / exp(x0 ** 2.0) + exp((-0.71 / exp(0.735 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0))) * 0.015 + log(abs(x1)) * 0.863)) ** 3.0) ** 2.0 * exp(0.121 + 0.562 * 0.116) + -1.0 * 0.904 ** 2.0),14.0,78.0,8.0,9.0,1.0,1.020341541310052 * (exp((-0.71 / exp(0.011025 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0)) + log(abs(x1)) * 78.2766439909297))) ** 3.0) ** 2.0 + -1.1231445095615946 / exp(x0 ** 2.0) + -0.9641692631046739),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,2820.783625007607,228.640625,3.0,108.0,9.0,1.0,62.0,1.020341541310052 * (exp((-0.71 / exp(0.011025 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0)) + log(abs(x1)) * 78.2766439909297))) ** 3.0) ** 2.0 + -1.1231445095615946 / exp(x0 ** 2.0) + -0.9641692631046739),na,0.0,0.0,False,False
pagie,38,EPLEX,9,original,EPLEX,log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (exp(log(abs(0.711 ** 2.0))) / (-0.133 / (0.697 / (-0.352 / (0.82 ** 2.0 / (exp(log(abs(exp(log(abs(-0.666 / ((log(abs(exp(log(abs(0.746))))) ** 3.0) ** 3.0 - x0)))) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)))) / (0.012 - x1))))) - x1)))) ** 2.0)))),14.0,83.0,8.0,14.0,6.0,log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (0.505521 / (-0.133 / (0.697 / (-0.352 / (0.6723999999999999 / (abs(abs(-0.666 / (-1.5929585714187376e-05 - x0)) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)) / (0.012 - x1))))) - x1)))) ** 2.0)))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,51.72620801022276,110.453125,2.0,67.0,14.0,6.0,53.0,log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (0.505521 / (-0.133 / (0.697 / (-0.352 / (0.6723999999999999 / (abs(abs(-0.666 / (-1.5929585714187376e-05 - x0)) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)) / (0.012 - x1))))) - x1)))) ** 2.0)))),na,0.0,0.0,False,False
pagie,59,EPLEX,30,original,EPLEX,exp(log(abs(log(abs(log(abs((exp(log(abs(log(abs(x0 / (-1.206 / x1))) - 0.02 * -0.823))) + (-1.0 * 1.052 ** 2.0) ** 2.0) / (exp(log(abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-0.928 / (exp(log(abs(log(abs(log(abs(-0.621 / (-0.463 / (x1 / -0.848))))))))) / (x1 / (log(abs(log(abs(-0.985 / (x0 / -0.606))))) / (x0 / 0.057)))))))))))))))) / (x1 / (-1.265 / (x0 / 0.06))))))))))),14.0,89.0,6.0,9.0,3.0,abs(log(abs(log(abs((abs(log(abs(x0 / (-1.206 / x1))) + 0.01646) + 1.2247937436160004) / (abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-16.280701754385962 / (abs(log(abs(log(abs(-0.621 / (0.39262400000000003 / x1)))))) / (x1 / (log(abs(log(abs(0.5969099999999999 / x0)))) / x0))))))))))))) / (x1 / (-0.0759 / x0)))))))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,69.43829098599963,106.625,2.0,66.0,9.0,3.0,59.0,abs(log(abs(log(abs((abs(log(abs(x0 / (-1.206 / x1))) + 0.01646) + 1.2247937436160004) / (abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-16.280701754385962 / (abs(log(abs(log(abs(-0.621 / (0.39262400000000003 / x1)))))) / (x1 / (log(abs(log(abs(0.5969099999999999 / x0)))) / x0))))))))))))) / (x1 / (-0.0759 / x0)))))))),na,0.0,0.0,False,False
